0,1,2,3,4,5,6,7,8,9
521,1,[UFMG] Stenio Garcia,162,H(Verde folha),C++11,h.cc,judged,juiz2 (1),NO - Wrong answer
522,1,[CEFET-MG] Ceferberus,162,D(Pink),C++,d.cpp,judged,juiz2 (1),NO - Runtime error
523,1,[UFAM] ICompUFAM-POG,162,H(Verde folha),C++11,h.cpp,judged,juiz2 (1),NO - Time limit exceeded
524,1,[UFSCar-Sorocaba] Knights of Nlogonia,163,D(Pink),C++,D.cpp,judged,juiz2 (1),NO - Wrong answer
525,1,[UFBA] Robério e Seu Teclado,163,B(Amarelo sol),C++11,B.cpp,judged,juiz5 (1),YES
526,1,[USP] Cadê o Baiano?,163,J(Cafe brasil),C++,j.cpp,judged,juiz3 (1),YES
527,1,[CCL] Cabralgoritmo,163,H(Verde folha),Python2,H.py,judged,juiz5 (1),NO - Wrong answer
528,1,[UFPR] NomeProvisorioTrypanossoMestre,164,D(Pink),C++,d.cpp,judged,juiz5 (1),YES
529,1,[CCL] Never Lucky,164,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
530,1,[CCL] Veterans Edition,165,D(Pink),C++,d.cpp,judged,juiz1 (1),YES
531,1,[ITA] Fast BIRL Transform,165,H(Verde folha),C++11,H.cpp,judged,juiz2 (1),YES
532,1,[CCL] santjuan's team,165,K(Dourado),Java,K.java,judged,juiz2 (1),YES
533,1,[INATEL] stormtroop3rs,166,J(Cafe brasil),C++,J.cpp,judged,juiz2 (1),YES
534,1,[Pitágoras] Pitágoras 3,167,H(Verde folha),Java,H.java,judged,juiz1 (1),NO - Wrong answer
535,1,[CCL] Cabralgoritmo,167,H(Verde folha),Python2,H.py,judged,juiz2 (1),NO - Runtime error
536,1,[CEFET-MG] Ceferberus,167,D(Pink),C++,d.cpp,judged,juiz5 (1),YES
537,1,[USJT] Scrumlambation,167,H(Verde folha),Java,H.java,judged,juiz1 (1),NO - Wrong answer
538,1,[IFSULMG-Muzambinho] Flecha no Joelho,168,K(Dourado),C++11,k.cpp,judged,juiz1 (1),NO - Wrong answer
539,1,[CCL] deBuggers,168,J(Cafe brasil),C++11,j2.cpp,judged,juiz1 (1),NO - Time limit exceeded
540,1,[CCL] Queijo com goiabada,168,D(Pink),C++11,D.cpp,judged,juiz5 (1),YES
541,1,[FEI] Instinct,168,B(Amarelo sol),C++,b.cpp,judged,juiz1 (1),NO - Runtime error
542,1,[UFRN] Bota mais um aí,169,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
543,1,[UFRN] Ginga com Tapioca,170,K(Dourado),C++11,K.cpp,judged,juiz5 (1),NO - Wrong language choice
544,1,[UNIFEI] Epic Sax Guys,170,J(Cafe brasil),C++,J.cpp,judged,juiz2 (1),NO - Wrong answer
545,1,[UFCG] !xor&!,170,I(Vermelho quente),C++11,I.cpp,judged,juiz1 (1),NO - Wrong answer
546,1,[UnB] Turkeys,171,D(Pink),C++,D.cpp,judged,juiz5 (1),YES
547,1,[UFAM] ICompUFAM-POG,171,G(Preto ebano),C++11,g.cpp,judged,juiz1 (1),NO - Time limit exceeded
548,1,[UFPE] 0xE,172,H(Verde folha),C++,h.cpp,judged,juiz4 (1),YES
549,1,[Pitágoras] Pitágoras 3,172,H(Verde folha),Java,H.java,judged,juiz1 (1),NO - Wrong answer
550,1,[CCL] Ez Game Ez Life,172,D(Pink),C++,D.cpp,judged,juiz4 (1),YES
551,1,[UFMA] UFMA GIF de Gatinhos,172,B(Amarelo sol),C++,B.cpp,judged,juiz1 (1),NO - Wrong answer
552,1,[UFCG] !xor&!,173,J(Cafe brasil),C++11,J.cpp,judged,juiz1 (1),NO - Wrong answer
553,1,[UNITAU] Maledictus Avus Pepe,173,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),NO - Wrong answer
554,1,[UERJ] XOR,173,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Runtime error
555,1,[UECE] Pokecode Go,173,K(Dourado),C++,K.cpp,judged,juiz2 (1),YES
556,1,[UFRN] Ginga com Tapioca,173,K(Dourado),C++,K.cpp,judged,juiz2 (1),NO - Wrong answer
557,1,[UFPE] Wickaninnish,174,B(Amarelo sol),C++,B.cpp,judged,juiz1 (1),YES
558,1,[IFTM-Patrocínio] Carvalhos,174,H(Verde folha),C++,H.cpp,judged,juiz5 (1),NO - Compilation error
559,1,[URI-Erechim] URI Luminatti,174,D(Pink),C++,d.cpp,judged,juiz1 (1),NO - Wrong answer
560,1,[IFPB-JP] e-Coders,174,D(Pink),C++11,D.cpp,judged,juiz1 (1),YES
561,1,[USP-São Carlos] Q,175,J(Cafe brasil),C++,J.cpp,judged,juiz2 (1),YES
562,1,[CCL] Ez Game Ez Life,175,J(Cafe brasil),C++11,J.cpp,judged,juiz2 (1),NO - Wrong answer
563,1,[USJT] Scrumlambation,175,H(Verde folha),Java,H.java,judged,juiz5 (1),NO - Wrong answer
564,1,[UNIME] Sem net não da,176,F(Roxo uva),C++,Fcerto.cpp,judged,juiz5 (1),NO - Wrong answer
565,1,[CCL] Cabralgoritmo,177,H(Verde folha),Python2,H.py,judged,juiz3 (1),NO - Runtime error
566,1,[UERJ] XOR,177,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Wrong answer
567,1,[UFAM] ICompUFAM-POG,177,H(Verde folha),C++11,h.cpp,judged,juiz5 (1),NO - Time limit exceeded
568,1,[FEI] Instinct,178,B(Amarelo sol),C++,b.cpp,judged,juiz1 (1),NO - Time limit exceeded
569,1,[UFFS] AKM,178,H(Verde folha),C++,H.cpp,judged,juiz5 (1),NO - Wrong answer
570,1,[UFPE] Wickaninnish,178,K(Dourado),C++11,K.cpp,judged,juiz3 (1),NO - Wrong answer
571,1,[UFSCar-Sorocaba] Knights of Nlogonia,179,D(Pink),C++,D.cpp,judged,juiz5 (1),YES
572,1,[UFCG] !xor&!,179,J(Cafe brasil),C++11,J.cpp,judged,juiz2 (1),YES
573,1,[USP] Cadê o Baiano?,179,I(Vermelho quente),C++11,I.cpp,judged,juiz2 (1),NO - Time limit exceeded
574,1,[CCL] Nuclear Coders,180,J(Cafe brasil),C++,j.cpp,judged,juiz5 (1),NO - Wrong answer
575,1,[USP-São Carlos] A Viagem de Shi Hero,180,K(Dourado),C++11,K.cpp,judged,juiz1 (1),YES
576,1,[CCL] Maluquise,180,K(Dourado),C++,K.cpp,judged,juiz5 (1),YES
577,1,[UFSCar] vai_na.sort();,180,K(Dourado),C++,k.cpp,judged,juiz5 (1),NO - Wrong answer
578,1,[UFPR] NomeProvisorioTrypanossoMestre,181,K(Dourado),C++,k.cpp,judged,juiz5 (1),NO - Wrong answer
579,1,[CCL] Never Lucky,181,B(Amarelo sol),C++11,B.cpp,judged,juiz5 (1),NO - Wrong answer
580,1,[UFPE] Wickaninnish,182,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
581,1,[CCL] deBuggers,182,J(Cafe brasil),C++11,j2.cpp,judged,juiz1 (1),NO - Wrong answer
582,1,[UFG] Where are the monkeys?,182,J(Cafe brasil),C++11,J1.cpp,judged,juiz5 (1),YES
583,1,[IME] Lorem Ipsum,182,J(Cafe brasil),C++11,j.cpp,judged,juiz1 (1),YES
584,1,[FATEC-São Paulo] Xtreme Go Horse Oriented,183,B(Amarelo sol),C++,main.cpp,judged,juiz1 (1),NO - Time limit exceeded
585,1,[UNESP-Bauru] UNESP Bauru,183,G(Preto ebano),C++,g.cpp,judged,juiz1 (1),NO - Time limit exceeded
586,1,[URI-Erechim] URI Luminatti,183,D(Pink),C++,d.cpp,judged,juiz1 (1),NO - Wrong answer
587,1,[UNIFEI] Epic Sax Guys,184,G(Preto ebano),C++,G.cpp,judged,juiz5 (1),NO - Time limit exceeded
588,1,[CCL] Never Lucky,184,B(Amarelo sol),C++11,B.cpp,judged,juiz5 (1),NO - Wrong answer
589,1,[CCL] Absurdo Clássico e Fulano,184,G(Preto ebano),C++,G.cpp,judged,juiz2 (1),YES
590,1,[USP-São Carlos] Q,184,H(Verde folha),C++,H.cpp,judged,juiz4 (1),YES
591,1,[UNICAMP] Veni Vidi Codi,185,K(Dourado),C++11,k.cpp,judged,juiz5 (1),YES
592,1,[UNIFEI] Epic Sax Guys,186,J(Cafe brasil),C++,J.cpp,judged,juiz2 (1),YES
593,1,[CCL] deBuggers,189,D(Pink),C++11,d.cpp,judged,juiz2 (1),NO - Wrong answer
594,1,[IFTM-Patrocínio] Carvalhos,189,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Time limit exceeded
595,1,[IME] Lorem Ipsum,189,D(Pink),C++11,d.cpp,judged,juiz3 (1),YES
596,1,[USP] Cadê o Baiano?,190,I(Vermelho quente),C++11,I.cpp,judged,juiz1 (1),NO - Time limit exceeded
597,1,[CCL] deBuggers,190,D(Pink),C++11,d.cpp,judged,juiz5 (1),NO - Wrong answer
598,1,[CCL] In rand() we trust!,190,K(Dourado),C++11,k.cpp,judged,juiz3 (1),YES
599,1,[IFSULMG-Muzambinho] Flecha no Joelho,191,D(Pink),C++11,d.cpp,judged,juiz3 (1),NO - Wrong answer
600,1,[UECE] Pokecode Go,191,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
601,1,[URI-Erechim] URI Luminatti,192,D(Pink),C++,d.cpp,judged,juiz2 (1),NO - Wrong answer
602,1,[UDESC] Pollos Hermanos,192,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
603,1,[UNESP-Bauru] UNESP Bauru,192,G(Preto ebano),C++,g.cpp,judged,juiz2 (1),NO - Time limit exceeded
604,1,[USP-São Carlos] Q,192,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
605,1,[UFSCar] vai_na.sort();,193,K(Dourado),C++,k.cpp,judged,juiz1 (1),NO - Wrong answer
606,1,[UNITAU] Maledictus Avus Pepe,193,H(Verde folha),C++11,H.cpp,judged,juiz2 (1),NO - Wrong answer
607,1,[Pitágoras] Pitágoras 3,195,H(Verde folha),Java,H.java,judged,juiz2 (1),NO - Wrong answer
608,1,[CCL] Rumpelstiltskin,195,C(Azul cobalto),C++11,C.cpp,judged,juiz5 (1),YES
609,1,[UFSCar-Sorocaba] Knights of Nlogonia,196,J(Cafe brasil),C++,J.cpp,judged,juiz1 (1),NO - Wrong answer
610,1,[UFBA] Robério e Seu Teclado,196,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),YES
611,1,[INATEL] stormtroop3rs,197,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Wrong answer
612,1,[DPI-UFV] Grafo de Botas,197,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),YES
613,1,[UESB] Ursos sem Curso,198,D(Pink),C++,D.cpp,judged,juiz5 (1),YES
614,1,[UNIME] Sem net não da,199,F(Roxo uva),C++,Fcerto.cpp,judged,juiz1 (1),YES
615,1,[UFT] Valar Programmis,199,D(Pink),C++11,D.cpp,judged,juiz5 (1),YES
616,1,[UFMA] UFMA GIF de Gatinhos,199,G(Preto ebano),C++,G.cpp,judged,juiz5 (1),NO - Time limit exceeded
617,1,[USJT] Scrumlambation,199,H(Verde folha),Java,H.java,judged,juiz5 (1),NO - Wrong answer
618,1,[UFU] Medalha++,200,J(Cafe brasil),C++,test.cpp,judged,juiz1 (1),YES
619,1,[CCL] Cabralgoritmo,200,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Time limit exceeded
620,1,[UFPE] Wickaninnish,202,K(Dourado),C++11,K.cpp,judged,juiz2 (1),YES
621,1,[ITA] Fast BIRL Transform,202,J(Cafe brasil),C++,J.cpp,judged,juiz1 (1),YES
622,1,[UECE] Pokecode Go,203,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
623,1,[UFCG] !xor&!,203,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),NO - Wrong answer
624,1,[UFRN] Bota mais um aí,204,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
625,1,[CCL] Absurdo Clássico e Fulano,204,K(Dourado),C++,K.cpp,judged,juiz1 (1),YES
626,1,[UnB] Turkeys,204,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Wrong answer
627,1,[UNIOESTE] Ops! Solução Trivial,204,J(Cafe brasil),C++,J.cpp,judged,juiz1 (1),YES
628,1,[UNICAMP] Veni Vidi Codi,205,H(Verde folha),C++,h.cpp,judged,juiz1 (1),NO - Runtime error
629,1,[URI-Erechim] URI Luminatti,205,D(Pink),C++,d.cpp,judged,juiz1 (1),YES
630,1,[CCL] In rand() we trust!,206,H(Verde folha),C++11,h.cc,judged,juiz5 (1),YES
631,1,[CCL] deBuggers,207,D(Pink),C++11,d.cpp,judged,juiz1 (1),NO - Wrong answer
632,1,[CCL] Maluquise,207,J(Cafe brasil),C++,j2.cpp,judged,juiz2 (1),YES
633,1,[UFRN] Bota mais um aí,207,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Wrong answer
634,1,[CCL] A Fumada de Fourier,207,J(Cafe brasil),C++,J.cpp,judged,juiz5 (1),YES
635,1,[USP-São Carlos] Q,207,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
636,1,[UFRN] Ginga com Tapioca,208,B(Amarelo sol),C++,B.cpp,judged,juiz5 (1),YES
637,1,[UTFPR-PG] Bug Busters,208,D(Pink),C++,d.cpp,judged,juiz3 (1),YES
638,1,[UNICAMP] Veni Vidi Codi,208,H(Verde folha),C++,h.cpp,judged,juiz1 (1),YES
639,1,[IFPB-JP] e-Coders,209,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
640,1,[UFFS] AKM,210,D(Pink),C++,D.cpp,judged,juiz1 (1),YES
641,1,[UFRN] Bota mais um aí,210,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
642,1,[UnB] Turkeys,211,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Time limit exceeded
643,1,[ITA] Fast BIRL Transform,211,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
644,1,[UFMG] Stenio Garcia,211,J(Cafe brasil),C++11,j.cc,judged,juiz1 (1),NO - Wrong answer
645,1,[CCL] Nuclear Coders,211,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),YES
646,1,[FEI] Instinct,213,J(Cafe brasil),C++,j.cpp,judged,juiz2 (1),YES
647,1,[UFPI] CAFEÍNA OVERFLOW,214,G(Preto ebano),Python3,G.py,judged,juiz2 (1),NO - Time limit exceeded
648,1,[UFMG] Stenio Garcia,214,J(Cafe brasil),C++11,j.cc,judged,juiz1 (1),NO - Wrong answer
649,1,[UNIFEI] Epic Sax Guys,215,I(Vermelho quente),C++,I.cpp,judged,juiz3 (1),NO - Time limit exceeded
650,1,[CCL] Cabralgoritmo,215,H(Verde folha),C++,H.cpp,judged,juiz3 (1),NO - Time limit exceeded
651,1,[UFMG] Stenio Garcia,217,J(Cafe brasil),C++11,j.cc,judged,juiz5 (1),NO - Wrong answer
652,1,[CCL] Cabralgoritmo,217,H(Verde folha),C++,H.cpp,judged,juiz1 (1),NO - Wrong answer
653,1,[UFT] Valar Programmis,217,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
654,1,[UNESP-Bauru] UNESP Bauru,217,K(Dourado),C++,k.cpp,judged,juiz5 (1),NO - Wrong answer
655,1,[UNIFEI] Epic Sax Guys,218,I(Vermelho quente),C++,I.cpp,judged,juiz3 (1),YES
656,1,[UFRN] Bota mais um aí,219,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
657,1,[UFPel] Ta Serto,219,D(Pink),C++11,D.cpp,judged,juiz5 (1),YES
658,1,[UFRJ] Esse é meu time,219,K(Dourado),C++11,K.cpp,judged,juiz5 (1),YES
659,1,[UFMG] Stenio Garcia,220,J(Cafe brasil),C++11,j.cc,judged,juiz1 (1),YES
660,1,[UNITAU] Maledictus Avus Pepe,221,K(Dourado),C++11,K3.cpp,judged,juiz3 (1),NO - Wrong answer
661,1,[USP-São Carlos] Q,221,D(Pink),C++,D.cpp,judged,juiz3 (1),YES
662,1,[CCL] Maluquise,221,G(Preto ebano),C++,g.cpp,judged,juiz1 (1),YES
663,1,[UNIJUI-Santa Rosa] Spyware,221,J(Cafe brasil),Java,J.java,judged,juiz3 (1),YES
664,1,[DPI-UFV] Grafo de Botas,222,K(Dourado),C++,k.cpp,judged,juiz1 (1),YES
665,1,[CCL] Never Lucky,224,D(Pink),C++11,D.cpp,judged,juiz2 (1),YES
666,1,[Ceunes-UFES] TLE,225,H(Verde folha),C++,h.cpp,judged,juiz2 (1),NO - Wrong answer
667,1,[UDESC] Pollos Hermanos,226,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
668,1,[CCL] Cabralgoritmo,226,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Time limit exceeded
669,1,[ITA] Fast BIRL Transform,226,K(Dourado),C++,K.cpp,judged,juiz2 (1),NO - Wrong answer
670,1,[UNITAU] Maledictus Avus Pepe,227,J(Cafe brasil),C++11,J.cpp,judged,juiz2 (1),NO - Wrong answer
671,1,[UFU-Monte Carmelo] Bit Please,227,J(Cafe brasil),C++,j.cpp,judged,juiz2 (1),YES
672,1,[USP] Cadê o Baiano?,228,I(Vermelho quente),C++11,I.cpp,judged,juiz1 (1),NO - Time limit exceeded
673,1,[UESB] Ursos sem Curso,228,G(Preto ebano),C++11,g.cpp,judged,juiz2 (1),NO - Wrong answer
674,1,[UFRN] Bota mais um aí,229,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
675,1,[UNITAU] Maledictus Avus Pepe,230,K(Dourado),C++11,K3.cpp,judged,juiz1 (1),NO - Wrong answer
676,1,[IFSULMG-Muzambinho] Flecha no Joelho,230,D(Pink),C++11,d.cpp,judged,juiz2 (1),YES
677,1,[UNESP-Bauru] UNESP Bauru,230,K(Dourado),C++,k.cpp,judged,juiz2 (1),NO - Wrong answer
678,1,[CCL] Cabralgoritmo,231,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
679,1,[CCL] Never Lucky,232,J(Cafe brasil),C++11,j.cpp,judged,juiz1 (1),NO - Wrong answer
680,1,[UFT] Valar Programmis,232,K(Dourado),C++11,K.cpp,judged,juiz2 (1),NO - Wrong answer
681,1,[UFRN] Ginga com Tapioca,233,K(Dourado),C++,K.cpp,judged,juiz2 (1),NO - Wrong answer
682,1,[UNITAU] Maledictus Avus Pepe,233,K(Dourado),C++11,K3.cpp,judged,juiz2 (1),NO - Wrong answer
683,1,[UFCG] !xor&!,233,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),NO - Time limit exceeded
684,1,[CCL] Never Lucky,235,J(Cafe brasil),C++11,j.cpp,judged,juiz1 (1),NO - Wrong answer
685,1,[UnB/FGA] Teorema de Offson,236,K(Dourado),C++11,K.cpp,judged,juiz1 (1),NO - Wrong answer
686,1,[URI-Erechim] URI Luminatti,236,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),YES
687,1,[UFPI] CAFEÍNA OVERFLOW,236,D(Pink),C++11,D.cpp,judged,juiz1 (1),YES
688,1,[USP] Cadê o Baiano?,236,B(Amarelo sol),C++,b.cpp,judged,juiz1 (1),YES
689,1,[DPI-UFV] Grafo de Botas,237,H(Verde folha),C++,h.cpp,judged,juiz1 (1),NO - Wrong answer
690,1,[UDESC] Pollos Hermanos,238,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Wrong answer
691,1,[CCL] Queijo com goiabada,239,B(Amarelo sol),C++11,B.cpp,judged,juiz1 (1),NO - Runtime error
692,1,[UNITAU] Maledictus Avus Pepe,240,J(Cafe brasil),C++11,J.cpp,judged,juiz1 (1),NO - Wrong answer
693,1,[CCL] In rand() we trust!,240,D(Pink),C++11,d.cpp,judged,juiz5 (1),YES
694,1,[UERJ] XOR,240,D(Pink),C++,D.cpp,judged,juiz2 (1),YES
695,1,[UNIJUI-Santa Rosa] Spyware,241,B(Amarelo sol),Java,B.java,judged,juiz2 (1),NO - Wrong answer
696,1,[CCL] VERÃO O ANO TODO,241,D(Pink),C++11,D.cpp,judged,juiz2 (1),YES
697,1,[UNIOESTE] Ops! Solução Trivial,241,H(Verde folha),C++,H.cpp,judged,juiz2 (1),NO - Time limit exceeded
698,1,[USP] Cadê o Baiano?,241,I(Vermelho quente),C++11,I.cpp,judged,juiz2 (1),NO - Time limit exceeded
699,1,[Ceunes-UFES] TLE,241,G(Preto ebano),C++,g.cpp,judged,juiz2 (1),NO - Time limit exceeded
700,1,[CCL] deBuggers,241,D(Pink),C++11,d.cpp,judged,juiz1 (1),NO - Wrong answer
701,1,[UNIFEI] Epic Sax Guys,242,G(Preto ebano),C++,G.cpp,judged,juiz5 (1),NO - Wrong answer
702,1,[UFRN] Bota mais um aí,242,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
703,1,[CCL] deBuggers,242,D(Pink),C++11,d.cpp,judged,juiz5 (1),NO - Wrong answer
704,1,[UFCG] !xor&!,242,B(Amarelo sol),C++11,b.cpp,judged,juiz1 (1),NO - Wrong answer
705,1,[UFPR] NomeProvisorioTrypanossoMestre,243,K(Dourado),C++11,k.cpp,judged,juiz1 (1),NO - Wrong answer
706,1,[UESB] Ursos sem Curso,243,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),NO - Wrong answer
707,1,[UFRN] Bota mais um aí,243,K(Dourado),C++,K.cpp,judged,juiz1 (1),NO - Wrong answer
708,1,[UNITAU] Maledictus Avus Pepe,245,J(Cafe brasil),C++11,J.cpp,judged,juiz3 (1),NO - Wrong answer
709,1,[CCL] deBuggers,246,D(Pink),C++11,d.cpp,judged,juiz1 (1),NO - Wrong answer
710,1,[CCL] Queijo com goiabada,247,B(Amarelo sol),C++11,B.cpp,judged,juiz1 (1),NO - Time limit exceeded
711,1,[UNITAU] Maledictus Avus Pepe,247,J(Cafe brasil),C++11,J.cpp,judged,juiz2 (1),NO - Wrong answer
712,1,[UFRN] Bota mais um aí,248,K(Dourado),C++,K.cpp,judged,juiz2 (1),YES
713,1,[URI-Erechim] URI Luminatti,248,K(Dourado),C++,k.cpp,judged,juiz2 (1),YES
714,1,[UNICAMP] Veni Vidi Codi,248,G(Preto ebano),C++,g.cpp,judged,juiz1 (1),YES
715,1,[CCL] Absurdo Clássico e Fulano,248,D(Pink),C++,D.cpp,judged,juiz1 (1),YES
716,1,[UFRJ] Esse é meu time,249,B(Amarelo sol),C++11,B.cpp,judged,juiz1 (1),NO - Wrong answer
717,1,[CCL] deBuggers,251,D(Pink),C++11,d.cpp,judged,juiz1 (1),NO - Wrong answer
718,1,[Ceunes-UFES] TLE,251,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),NO - Wrong answer
719,1,[UFSCar] vai_na.sort();,251,J(Cafe brasil),C++,j.cpp,judged,juiz1 (1),NO - Wrong answer
720,1,[CCL] deBuggers,251,D(Pink),C++11,d.cpp,judged,juiz2 (1),NO - Wrong answer
721,1,[FEI] Instinct,252,B(Amarelo sol),C++,b.cpp,judged,juiz3 (1),NO - Time limit exceeded
722,1,[UECE] Pokecode Go,252,J(Cafe brasil),C++,J.cpp,judged,juiz2 (1),NO - Wrong answer
723,1,[CCL] Never Lucky,252,J(Cafe brasil),C++11,j.cpp,judged,juiz1 (1),NO - Wrong answer
724,1,[CCL] Ez Game Ez Life,253,K(Dourado),C++,K.cpp,judged,juiz2 (1),NO - Wrong answer
725,1,[UNIOESTE] Ops! Solução Trivial,253,G(Preto ebano),C++,G.cpp,judged,juiz2 (1),NO - Wrong answer
726,1,[INATEL] stormtroop3rs,254,K(Dourado),C++,K.cpp,judged,juiz2 (1),YES
727,1,[CCL] In rand() we trust!,255,J(Cafe brasil),C++,j.cpp,judged,juiz2 (1),YES
728,1,[UNESP-Bauru] UNESP Bauru,255,G(Preto ebano),C++,gg.cpp,judged,juiz2 (1),NO - Time limit exceeded
729,1,[UFAM] ICompUFAM-POG,255,K(Dourado),C++11,k.cpp,judged,juiz3 (1),NO - Wrong answer
730,1,[UFG] Where are the monkeys?,255,G(Preto ebano),C++11,G.cpp,judged,juiz2 (1),YES
731,1,[CCL] santjuan's team,255,G(Preto ebano),Java,G.java,judged,juiz5 (1),NO - Wrong answer
732,1,[UFU-Monte Carmelo] Bit Please,256,K(Dourado),C++,k.cpp,judged,juiz2 (1),NO - Wrong answer
733,1,[UNIFEI] Epic Sax Guys,256,G(Preto ebano),C++,G.cpp,judged,juiz5 (1),NO - Wrong answer
734,1,[UFPI] CAFEÍNA OVERFLOW,256,J(Cafe brasil),Python3,J.py,judged,juiz1 (1),NO - Wrong answer
735,1,[UFRN] Ginga com Tapioca,256,K(Dourado),C++,K.cpp,judged,juiz2 (1),YES
736,1,[UNIFEI] Epic Sax Guys,257,B(Amarelo sol),C++,B.cpp,judged,juiz1 (1),YES
737,1,[UFPE] 0xE,257,I(Vermelho quente),C++,i.cpp,judged,juiz1 (1),NO - Time limit exceeded
738,1,[UFRJ] Esse é meu time,257,B(Amarelo sol),C++11,B.cpp,judged,juiz1 (1),NO - Runtime error
739,1,[CCL] Rumpelstiltskin,257,A(Branco polar),C++11,e.cpp,judged,juiz2 (1),YES
740,1,[FATEC-São Paulo] Xtreme Go Horse Oriented,259,D(Pink),C++,main2.cpp,judged,juiz3 (1),YES
741,1,[USJT] Scrumlambation,259,J(Cafe brasil),Java,J.java,judged,juiz3 (1),NO - Wrong answer
742,1,[UFT] Valar Programmis,259,K(Dourado),C++11,K.cpp,judged,juiz3 (1),NO - Wrong answer
743,1,[CCL] Queijo com goiabada,260,K(Dourado),C++,K.cpp,judged,juiz3 (1),NO - Wrong answer
744,1,[CCL] Veterans Edition,260,I(Vermelho quente),C++,i.cpp,judged,juiz3 (1),NO - Wrong answer
745,1,[FEI] Instinct,263,B(Amarelo sol),C++,b.cpp,judged,juiz1 (1),NO - Time limit exceeded
746,1,[UNITAU] Maledictus Avus Pepe,263,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),NO - Wrong answer
747,1,[CCL] Never Lucky,263,J(Cafe brasil),C++11,j.cpp,judged,juiz2 (1),NO - Wrong answer
748,1,[CCL] Veterans Edition,264,I(Vermelho quente),C++,i.cpp,judged,juiz2 (1),NO - Time limit exceeded
749,1,[UNIFEI] Epic Sax Guys,264,G(Preto ebano),C++,G.cpp,judged,juiz1 (1),NO - Wrong answer
750,1,[UFRJ] Esse é meu time,265,B(Amarelo sol),C++11,B.cpp,judged,juiz1 (1),NO - Runtime error
751,1,[UFCG] !xor&!,265,H(Verde folha),C++11,H.cpp,judged,juiz2 (1),YES
752,1,[CCL] Never Lucky,266,H(Verde folha),C++11,H.cpp,judged,juiz1 (1),NO - Wrong answer
753,1,[Pitágoras] Pitágoras 3,267,D(Pink),Java,D.java,judged,juiz2 (1),NO - Wrong answer
754,1,[UFPE] Wickaninnish,267,C(Azul cobalto),C++11,C.cpp,judged,juiz1 (1),YES
755,1,[CCL] Never Lucky,267,J(Cafe brasil),C++11,j.cpp,judged,juiz5 (1),NO - Wrong answer
756,1,[UNOESTE] Supermain Returns,267,D(Pink),C++,A.cpp,judged,juiz2 (1),YES
757,1,[UFCG] !xor&!,268,B(Amarelo sol),C++11,b.cpp,judged,juiz1 (1),YES
758,1,[CCL] Absurdo Clássico e Fulano,268,J(Cafe brasil),C++,J.cpp,judged,juiz5 (1),YES
759,1,[UFSCar] vai_na.sort();,268,H(Verde folha),C++,H.cpp,judged,juiz5 (1),NO - Wrong answer
760,1,[UFRN] Ginga com Tapioca,269,I(Vermelho quente),C++,I.cpp,judged,juiz5 (1),NO - Wrong answer
