#,Site,User,Time,Problem,Language,Filename,Status,Judge (Site),Answer,AnswerBin,Penalty
251647038,101,[UFRGS] #include __FILE__,92,C,C++11,c2.cpp,judged,teambrbr35 (101),NO - Wrong answer,0,13
251708739,101,[UFRN] Ginga com Tapioca,92,J,C++11,J.cpp,judged,teambrbr48 (101),YES,1,296
252814940,101,[USP] dog hits dog,94,F,C++11,F.cpp,judged,teambrbr69 (101),YES,1,206
252870341,101,[UFV-Rio Paranaiba] while(1),94,C,C++11,C.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
253085842,101,[IFTM-UPT] D_bug,95,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
253219343,101,"[USP] ¯\\_( ""/ )_/¯",95,F,C++11,F.cpp,judged,teambrbr44 (101),YES,1,327
253562144,101,[UTFPR-Ponta Grossa] BugBusters,95,C,C++11,c.cpp,judged,teambrbr58 (101),YES,1,146
253625045,101,[URI - Erechim] URI Luminatti,96,F,C++11,f.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,98
253809846,101,[UFPA] Cvaicomnois kazuya,96,C,C++11,C2.cpp,judged,teambrbr51 (101),YES,1,100
254029947,101,[UFU] Ahozinho com Feijão,96,E,C++11,E.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,76
254032248,101,[UFCG] Se juntas causa imagina juntas,96,F,C++11,F.cpp,judged,teambrbr61 (101),NO - Wrong answer,0,127
254125349,101,[ITA] CalopsITA,96,F,C++11,F.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,106
254896550,101,[UFAL] Gemidão da Maratona,98,F,C++11,f.cpp,judged,teambrbr68 (101),NO - Wrong answer,0,86
255151851,101,[UFPE] ALT,98,F,C++11,f.cpp,judged,teambrbr12 (101),YES,1,265
255627352,101,[UFPB] fuze,99,C,C++11,C.cpp,judged,teambrbr14 (101),YES,1,162
255688453,101,[ITA] CalopsITA,99,C,C++11,C2.cpp,judged,teambrbr56 (101),YES,1,265
255815554,101,"[UCG] One balloon at a time, please!",99,C,C++11,c.cpp,judged,teambrbr46 (101),YES,1,109
255844355,101,[UFPI] Cafeína Overflow,99,C,C++11,C.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
256181656,101,[UFRGS] #include __FILE__,100,I,C++11,i.cc,judged,teambrbr35 (101),NO - Time limit exceeded,0,13
256209157,101,[UnB] Turkeys,100,C,C++11,C.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,66
256280458,101,[UnB] Turkeys,100,C,C++11,C2.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,66
256291859,101,[IFTM-UPT] D_bug,100,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
256491760,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,100,L,C++11,L.cpp,judged,teambrbr62 (101),NO - Wrong answer,0,76
256508561,101,[UNESP-Bauru] UNESP Bauru,100,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
256732162,101,[UFFS] aBNT Tigers,101,C,C++11,C.cpp,judged,teambrbr21 (101),NO - Wrong answer,0,9
257385063,101,[UFAL] Gemidão da Maratona,102,F,C++11,f.cpp,judged,judge10 (1),NO - Compilation error,0,86
257567764,101,[URI - Erechim] URI Luminatti,102,F,C++11,f.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,98
257791565,101,[UNIFESO] 100^o,102,C,C++11,c.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,35
258291866,101,[USP] dog hits dog,103,J,C++11,J.cpp,judged,teambrbr69 (101),NO - Wrong answer,0,206
258423067,101,[UFAC] IRMÃO OLHO,104,H,Java,H.java,judged,teambrbr24 (101),YES,1,164
258531168,101,[UNOESTE] C-3PO,104,C,C++11,c.cpp,judged,judge10 (1),NO - Runtime error,0,9
259246469,101,[UEFS] bit please;,105,C,C++11,C.cpp,judged,teambrbr71 (101),YES,1,138
259770670,101,[UFAL] Gemidão da Maratona,106,F,C++11,f.cpp,judged,teambrbr68 (101),NO - Wrong answer,0,86
259890671,101,[UnB] Turkeys,106,C,C++11,C2.cpp,judged,teambrbr42 (101),YES,1,252
260324272,101,"[USP] ¯\\_( ""/ )_/¯",107,G,C++11,G.cpp,judged,teambrbr44 (101),YES,1,434
260696873,101,[UFS] 80km é 80km @do,107,C,C++11,C.cpp,judged,teambrbr60 (101),NO - Wrong answer,0,16
261064974,101,[URI - Erechim] URI Luminatti,108,F,C++11,f.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,98
261203175,101,[CEFET-MG-C2] Ceferberus,108,C,C++11,c.cpp,judged,teambrbr8 (101),NO - Wrong answer,0,10
261482776,101,[USP-São Carlos] Trei Linha,109,J,C++11,j.cpp,judged,teambrbr55 (101),YES,1,370
261696477,101,[UFCG] Choose difficulty: TITAN,109,J,C++11,J.cpp,judged,teambrbr3 (101),YES,1,316
261947278,101,[CEFET-MG-Timóteo] CEFETIM,109,F,Java,F.java,judged,teambrbr57 (101),NO - Time limit exceeded,0,65
262312379,101,[UFPE] ALT,110,I,C++11,i.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,265
262471480,101,[UFCG] Se juntas causa imagina juntas,110,F,C++11,F.cpp,judged,teambrbr61 (101),YES,1,277
263058781,101,[IFTM-UPT] D_bug,111,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
263097982,101,[UFPE] Veteranos Bolados,111,I,C++11,I.cpp,judged,judgefinal2 (1),NO - Runtime error,0,225
263291883,101,[UFU] Ahozinho com Feijão,112,F,C++11,F.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,76
263401584,101,[IME] Lorem Ipsum,112,F,C++11,f.cpp,judged,teambrbr13 (101),NO - Wrong answer,0,222
263469785,101,[UEA] Wesley e os Safadões,112,C,C++11,c.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,2
264366586,101,[UFPI] Cafeína Overflow,113,E,Python3,E.py3,judged,admin (1),NO - Wrong answer,0,10
264894187,101,[UFRR] Invictus,114,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
264924488,101,[UNIFESO] 100^o,114,F,C++11,f.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,35
265045789,101,[PUC-Rio] NP-Drada,115,E,C++11,e.cpp,judged,teambrbr59 (101),YES,1,145
265585190,101,[UNITAU] O Legado de Maldito,115,C,C++11,c2.cpp,judged,teambrbr39 (101),YES,1,144
265920491,101,[UFPR] YouShallNot.cpp,116,C,C++11,C.cpp,judged,teambrbr5 (101),YES,1,163
265978892,101,[IFPB-João Pessoa] Nome Provisório,116,C,C++11,C.cpp,judged,judge10 (1),NO - Output format error,0,16
266261693,101,[UNOESTE] C-3PO,117,C,C++11,c.cpp,judged,teambrbr17 (101),NO - Wrong answer,0,9
266382494,101,[UNICAMP] Six Balls,117,C,C++11,c.cpp,judged,teambrbr31 (101),YES,1,205
266967395,101,[CEFET-MG-C2] Ceferberus,118,C,C++11,c.cpp,judged,teambrbr8 (101),YES,1,188
267056896,101,[UFSCar-Sorocaba] C ilá,118,F,C++11,F.cpp,judged,teambrbr16 (101),NO - Wrong answer,0,38
267376397,101,[UFV-DPI] Teoria dos Papibaquígrafos,118,F,C++11,f.cpp,judged,teambrbr36 (101),NO - Wrong answer,0,31
267855898,101,[UFFS] aBNT Tigers,119,C,C++11,C.cpp,judged,teambrbr21 (101),YES,1,188
267976099,101,[UFU] Ahozinho com Feijão,119,F,C++11,F.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,76
268558700,101,[UFPE] Veteranos Bolados,120,I,C++11,I.cpp,judged,teambrbr37 (101),YES,1,365
268610301,101,[UFMT-Cuiabá] NUll TItle,121,C,Python3,C.py3,judged,teambrbr45 (101),NO - Wrong answer,0,14
268832002,101,[USP-São Carlos] Tô Nem Vendo,121,I,C++11,i.cpp,judged,teambrbr2 (101),NO - Wrong answer,0,59
268874803,101,[USP-São Carlos] Trei Linha,121,D,C++11,d.cpp,judged,teambrbr55 (101),NO - Time limit exceeded,0,370
269049004,101,[UNESP-Bauru] UNESP Bauru,121,C,C++11,cc.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
269252105,101,[UFRGS] #include __FILE__,122,B,C++11,b.cpp,judged,teambrbr35 (101),NO - Wrong answer,0,13
269284406,101,[PUCRS] NULL 1,122,C,Java,C.java,judged,setterchief (1),NO - Runtime error,0,7
269456307,101,[INATEL] stormtroop3rs [C],122,I,C++11,I.cpp,judged,teambrbr66 (101),NO - Wrong answer,0,124
269533408,101,[USP] dog hits dog,122,J,C++11,J.cpp,judged,teambrbr69 (101),NO - Wrong answer,0,206
269963509,101,[IFPB-João Pessoa] Nome Provisório,123,C,C++11,C.cpp,judged,teambrbr38 (101),YES,1,179
270106510,101,[UNIFESO] 100^o,123,C,C++11,c.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,35
270437911,101,[UEA] Wesley e os Safadões,124,C,C++11,c.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,2
270722012,101,"[USP] ¯\\_( ""/ )_/¯",124,B,C++11,B.cpp,judged,teambrbr44 (101),YES,1,558
271111013,101,[UnB] Turkeys,125,I,C++11,I.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,252
271359814,101,[UFU-Monte Carmelo] Bit Please,125,E,C++11,E.cpp,judged,teambrbr50 (101),NO - Wrong answer,0,60
271703515,101,[UFPel] Time da Jaula,126,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Wrong answer,0,82
271810116,101,[UNOESTE] C-3PO,126,C,C++11,c.cpp,judged,teambrbr17 (101),YES,1,175
272102917,101,[UFV-DPI] Teoria dos Papibaquígrafos,126,F,C++11,f.cpp,judged,teambrbr36 (101),NO - Wrong answer,0,31
272934818,101,[UFU] Ahozinho com Feijão,128,F,C++11,F.cpp,judged,teambrbr64 (101),YES,1,244
273637119,101,[UFU] Ahozinho com Feijão,129,E,C++11,E.cpp,judged,teambrbr64 (101),NO - Time limit exceeded,0,244
274117920,101,[UFES] Over9k,130,I,C++11,I.cpp,judged,setter7 (1),NO - Runtime error,0,74
274304221,101,[UFSCar] vai_na.sort(),130,J,C++11,j.cpp,judged,teambrbr22 (101),NO - Wrong answer,0,65
274447822,101,[UNIOESTE-Cascavel] Ops! Solução Trivial,130,F,C++11,a.cpp,judged,teambrbr41 (101),YES,1,311
274471923,101,[UEA] Wesley e os Safadões,130,C,C++11,c.cpp,judged,teambrbr4 (101),YES,1,212
275061924,101,[IME] Lorem Ipsum,131,J,C++11,j.cpp,judged,teambrbr13 (101),NO - Wrong answer,0,222
276055225,101,[UPF] Skynet dos Pampas,133,I,C++11,I.cpp,judged,setter7 (1),NO - Runtime error,0,113
276544226,101,[UFV-DPI] Teoria dos Papibaquígrafos,134,F,C++11,f.cpp,judged,teambrbr36 (101),NO - Wrong answer,0,31
276711927,101,[URI - Erechim] URI Luminatti,134,F,C++11,f.cpp,judged,teambrbr32 (101),YES,1,292
277352128,101,[USP] dog hits dog,135,I,C++11,I.cpp,judged,teambrbr69 (101),NO - Wrong answer,0,206
277474029,101,[UNIFESO] 100^o,135,C,C++11,c2.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,35
277816130,101,[UFPE] ALT,136,G,C++11,g.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,265
277873031,101,[UFMA] Simone e Simara UFMA,136,D,C++11,D.cpp,judged,teambrbr9 (101),NO - Wrong answer,0,137
278055632,101,[INATEL] stormtroop3rs [C],136,F,C++11,F.cpp,judged,teambrbr66 (101),YES,1,320
278211333,101,[UFRR] Invictus,137,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
278331034,101,[ITA] CalopsITA,137,I,C++11,I.cpp,judged,teambrbr56 (101),NO - Time limit exceeded,0,265
278420335,101,[UECE] VDC,137,I,C++11,i.cpp,judged,teambrbr23 (101),YES,1,295
278867136,101,[USP-São Carlos] Trei Linha,138,G,C++11,G.cpp,judged,teambrbr55 (101),YES,1,508
279141637,101,[IME] Lorem Ipsum,138,I,C++11,i.cpp,judged,teambrbr13 (101),NO - Wrong answer,0,222
279150238,101,[UnB] Turkeys,138,I,C++11,I.cpp,judged,teambrbr42 (101),YES,1,410
279308739,101,[UFES] Over9k,138,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Time limit exceeded,0,74
279350740,101,[UFPE] Veteranos Bolados,138,F,C++11,F.cpp,judged,teambrbr37 (101),NO - Wrong answer,0,365
279533941,101,[UNICAMP] Six Balls,139,I,C++11,i.cpp,judged,teambrbr31 (101),NO - Wrong answer,0,205
279829942,101,[USP-São Carlos] Tô Nem Vendo,139,I,C++11,i.cpp,judged,teambrbr2 (101),YES,1,218
280458343,101,[UFPE] ALT,140,I,C++11,i.cpp,judged,teambrbr12 (101),YES,1,445
281075244,101,[USP] dog hits dog,141,J,C++11,J.cpp,judged,teambrbr69 (101),YES,1,407
281219845,101,[UNESP-Bauru] UNESP Bauru,142,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
281271046,101,[UFU-Monte Carmelo] Bit Please,142,E,C++11,E.cpp,judged,teambrbr50 (101),YES,1,222
281694247,101,[UEA] Wesley e os Safadões,142,E,C++11,e.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,212
281919148,101,[INATEL] stormtroop3rs [C],143,I,C++11,I.cpp,judged,teambrbr66 (101),YES,1,483
282543649,101,[IME] Lorem Ipsum,144,I,C++11,i.cpp,judged,teambrbr13 (101),NO - Wrong answer,0,222
283227950,101,[IFCE-Campus Crato] Access Violation,145,E,Python3,E.py3,judged,teambrbr52 (101),NO - Time limit exceeded,0,103
283233051,101,[UFRR] Invictus,145,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
283335652,101,[UFPE] Veteranos Bolados,145,B,C++11,B.cpp,judged,teambrbr37 (101),NO - Wrong answer,0,365
283396153,101,[IME] Lorem Ipsum,145,J,C++11,j.cpp,judged,teambrbr13 (101),YES,1,387
283452254,101,[UnB] Turkeys,145,E,C++11,E.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
283822855,101,[UFG] Monkeys,146,I,C++11,I.cpp,judged,teambrbr53 (101),YES,1,359
283944256,101,[UNESP-Bauru] UNESP Bauru,146,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
284669357,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,147,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Wrong answer,0,76
284677358,101,[UFMG] Trupe da Biologia,147,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
285297159,101,[ITA] CalopsITA,148,J,C++11,J.cpp,judged,teambrbr56 (101),YES,1,413
285595160,101,[UFPE] ALT,149,B,C++11,b.cpp,judged,teambrbr12 (101),YES,1,594
285639261,101,[UFPel] Time da Jaula,149,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0,82
286157162,101,[UnB] Turkeys,150,E,C++11,E.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
286270263,101,[UNESP-Bauru] UNESP Bauru,150,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
287372864,101,[UNIFESO] 100^o,152,C,C++11,c2.cpp,judged,teambrbr40 (101),YES,1,307
287750165,101,[UFBA] Bira e seus craques,152,I,C++11,I.cpp,judged,setter7 (1),NO - Compilation error,0,34
287782966,101,[UNESP-Bauru] UNESP Bauru,152,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
287979067,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,153,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Wrong answer,0,76
288008768,101,[UEA] Wesley e os Safadões,153,E,C++11,e.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,212
288038969,101,[UTFPR-Ponta Grossa] BugBusters,153,I,C++11,i.cpp,judged,teambrbr58 (101),YES,1,299
288154870,101,[UFRJ] Esse é meu time,153,I,C++11,i.cpp,judged,teambrbr29 (101),YES,1,335
288277971,101,[UFU] Ahozinho com Feijão,153,E,C++11,E.cpp,judged,teambrbr64 (101),YES,1,437
288682372,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,154,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Wrong answer,0,76
288717873,101,[IME] Lorem Ipsum,154,F,C++11,f.cpp,judged,teambrbr13 (101),NO - Wrong answer,0,387
288738274,101,[UFPE] Veteranos Bolados,154,B,C++11,B.cpp,judged,teambrbr37 (101),YES,1,539
289269575,101,[UFMA] Simone e Simara UFMA,155,D,C++11,D.cpp,judged,teambrbr9 (101),NO - Time limit exceeded,0,137
289340676,101,[UFPel] Time da Jaula,155,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0,82
289462777,101,[USP] dog hits dog,155,D,C++11,D.cpp,judged,teambrbr69 (101),NO - Wrong answer,0,407
289550678,101,[UFRR] Invictus,155,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
289996079,101,[UFBA] Bira e seus craques,156,I,C++11,I.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,34
290375480,101,[UNIOESTE-Cascavel] Ops! Solução Trivial,157,J,C++11,a.cpp,judged,teambrbr41 (101),YES,1,468
290584881,101,[UFS] 80km é 80km @do,157,I,C++11,I.cpp,judged,teambrbr60 (101),NO - Time limit exceeded,0,16
290732982,101,[USP-São Carlos] Tô Nem Vendo,157,F,C++11,F.cpp,judged,teambrbr2 (101),NO - Wrong answer,0,218
291072083,101,[ITA] CalopsITA,158,I,C++11,I.cpp,judged,teambrbr56 (101),NO - Time limit exceeded,0,413
291099884,101,[UFPR] YouShallNot.cpp,158,I,C++11,I.cpp,judged,teambrbr5 (101),NO - Wrong answer,0,163
291249985,101,[Mackenzie] RALÔTIM,158,C,Java,C.java,judged,teambrbr47 (101),YES,1,185
291445386,101,[UNIFESO] 100^o,159,F,C++11,f.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,307
291469887,101,[IME] Lorem Ipsum,159,I,C++11,i.cpp,judged,teambrbr13 (101),YES,1,586
291875588,101,[UNESP-Bauru] UNESP Bauru,159,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
292746789,101,[UFU] Ahozinho com Feijão,161,J,C++11,J.cpp,judged,teambrbr64 (101),YES,1,598
294016490,101,[UEA] Wesley e os Safadões,163,E,C++11,e.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,212
294128391,101,[UFMT-Cuiabá] NUll TItle,163,C,Python3,C.py3,judged,teambrbr45 (101),NO - Wrong answer,0,14
294245192,101,[UFRGS] #include __FILE__,163,C,C++11,c3.cc,judged,teambrbr35 (101),NO - Wrong answer,0,13
294695793,101,[UnB] Turkeys,164,E,C++11,E.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
294791994,101,[UPF] Skynet dos Pampas,164,I,C++11,I.cpp,judged,setter4 (1),NO - Runtime error,0,113
295074995,101,[UFPE] Veteranos Bolados,165,F,C++11,F.cpp,judged,teambrbr37 (101),YES,1,724
295161096,101,[CEULJI-ULBRA] Javainois,165,B,Java,B.java,judged,teambrbr7 (101),NO - Wrong answer,0,20
296406797,101,[Mackenzie] RALÔTIM,167,F,Java,F.java,judged,teambrbr47 (101),NO - Wrong answer,0,185
296994498,101,[UFRGS] #include __FILE__,168,B,C++11,b.cpp,judged,teambrbr35 (101),YES,1,201
297449199,101,[USP] dog hits dog,169,D,C++11,D.cpp,judged,teambrbr69 (101),NO - Wrong answer,0,407
297618100,101,[UFRR] Invictus,169,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
297692901,101,[ESPM] Array of Thrones,169,E,Java,E.java,judged,teambrbr65 (101),NO - Wrong answer,0,70
297800102,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,169,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
297860403,101,[UFBA] Bira e seus craques,169,I,C++11,I.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,34
298011004,101,[UFMT-Cuiabá] NUll TItle,170,C,Python3,C.py3,judged,teambrbr45 (101),NO - Wrong answer,0,14
298211405,101,[UnB] Turkeys,170,F,C++11,F.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
298805306,101,[UFV-Rio Paranaiba] while(1),171,C,C++11,C.cpp,judged,setter10 (1),NO - Runtime error,0,8
298858907,101,[IME] Lorem Ipsum,171,F,C++11,f.cpp,judged,teambrbr13 (101),NO - Time limit exceeded,0,586
299980208,101,[USP] dog hits dog,173,I,C++11,I.cpp,judged,teambrbr69 (101),YES,1,600
299984809,101,[UNICAMP] Six Balls,173,I,C++11,i.cpp,judged,teambrbr31 (101),YES,1,398
299999010,101,[UECE] VDC,173,J,C++11,j.cpp,judged,teambrbr23 (101),YES,1,468
300307111,101,[UFV-DPI] Teoria dos Papibaquígrafos,173,F,C++11,f.cpp,judged,teambrbr36 (101),NO - Wrong answer,0,31
300437612,101,[UnB-FGA] Teorema de Offson,174,J,C++11,J.cpp,judged,teambrbr34 (101),NO - Wrong answer,0,241
300700613,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,174,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
300835214,101,[USP] dog hits dog,174,B,C++11,B.cpp,judged,teambrbr69 (101),YES,1,774
301177415,101,[USP-São Carlos] Tô Nem Vendo,175,F,C++11,F.cpp,judged,teambrbr2 (101),NO - Wrong answer,0,218
301459716,101,[UFBA] Bira e seus craques,175,I,C++11,I.cpp,judged,teambrbr54 (101),NO - Time limit exceeded,0,34
301563717,101,[UERJ] Algum Ritmo,175,I,C++11,I.cpp,judged,setter1 (1),NO - Runtime error,0,33
301756118,101,[UFRGS] #include __FILE__,176,C,C++11,c4.cpp,judged,teambrbr35 (101),YES,1,457
301773019,101,[CEULJI-ULBRA] Javainois,176,B,Java,B.java,judged,teambrbr7 (101),NO - Wrong answer,0,20
301958620,101,[ITA] CalopsITA,176,I,C++11,I.cpp,judged,teambrbr56 (101),YES,1,629
302099521,101,[IFTM-UPT] D_bug,176,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
302602422,101,[IME] Lorem Ipsum,177,F,C++11,f.cpp,judged,teambrbr13 (101),YES,1,823
302610223,101,[UFG] Monkeys,177,G,C++11,G.cpp,judged,teambrbr53 (101),YES,1,536
303056724,101,[UFRJ] Esse é meu time,178,F,C++11,f.cpp,judged,teambrbr29 (101),NO - Wrong answer,0,335
303155925,101,[UFV-Rio Paranaiba] while(1),178,C,C++11,LucasC.cpp,judged,setter4 (1),NO - Runtime error,0,8
303524026,101,[UEFS] bit please;,179,J,C++11,J.cpp,judged,teambrbr71 (101),NO - Wrong answer,0,138
303544327,101,[UNIFEI-Itajubá] Nuclear Coders,179,G,C++11,g.cpp,judged,teambrbr72 (101),YES,1,305
303575728,101,[UnB] Turkeys,179,F,C++11,F.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
303586829,101,[UFPE] ALT,179,G,C++11,g.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,594
303599630,101,[UFPE] Veteranos Bolados,179,G,C++11,G.cpp,judged,teambrbr37 (101),YES,1,903
304049331,101,[UFBA] Bira e seus craques,180,I,C++11,I.cpp,judged,teambrbr54 (101),YES,1,294
304300532,101,[UFV-Rio Paranaiba] while(1),180,C,C++11,C.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
304356433,101,[ITA] CalopsITA,180,M,C++11,M2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,629
304994634,101,[IFCE-Campus Crato] Access Violation,181,E,Python3,E.py3,judged,teambrbr52 (101),NO - Time limit exceeded,0,103
305118835,101,[ESPM] Array of Thrones,181,E,Java,E2.java,judged,judge12 (1),NO - Class name mismatch,0,70
305171936,101,[UFES] Over9k,181,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Time limit exceeded,0,74
305567537,101,[UFRGS] #include __FILE__,182,J,C++11,j.cpp,judged,teambrbr35 (101),YES,1,639
305596138,101,[URI - Erechim] URI Luminatti,182,I,C++11,i.cpp,judged,teambrbr32 (101),NO - Time limit exceeded,0,292
305750939,101,[FATEC-São Paulo] TLEfobia,182,C,C++11,main.cpp,judged,setter6 (1),NO - Runtime error,0,12
306459940,101,[UFRJ] Esse é meu time,184,F,C++11,f.cpp,judged,teambrbr29 (101),YES,1,539
307083341,101,[UFPI] Cafeína Overflow,185,I,C++11,I.cpp,judged,teambrbr27 (101),NO - Time limit exceeded,0,10
307588142,101,[UERJ] Algum Ritmo,185,I,C++11,I.cpp,judged,teambrbr26 (101),YES,1,238
307606643,101,[UNESP-Bauru] UNESP Bauru,186,C,C++11,c.cpp,judged,setter1 (1),NO - Compilation error,0,13
307654744,101,[UFV-DPI] Teoria dos Papibaquígrafos,186,F,C++11,f.cpp,judged,teambrbr36 (101),YES,1,297
308000445,101,[UFSCar] vai_na.sort(),186,F,C++11,f.cpp,judged,teambrbr22 (101),NO - Wrong answer,0,65
308046746,101,[UNESP-Bauru] UNESP Bauru,186,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
308191547,101,[FEI] Desistiu???,186,J,C++11,j.cpp,judged,teambrbr1 (101),NO - Wrong answer,0,67
308632248,101,[UFPel] Time da Jaula,187,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Wrong answer,0,82
308642449,101,[ITA] CalopsITA,187,M,C++11,M2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,629
308677150,101,[UTFPR-Ponta Grossa] BugBusters,187,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Wrong answer,0,299
309024651,101,[UFU-Monte Carmelo] Bit Please,188,I,C++11,I.cpp,judged,teambrbr50 (101),NO - Wrong answer,0,222
309728952,101,[IFTM-UPT] D_bug,189,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
310075453,101,[UFAL] Gemidão da Maratona,190,I,C++11,i.cpp,judged,teambrbr68 (101),NO - Wrong answer,0,86
310158454,101,[IME] Lorem Ipsum,190,B,C++11,b.cpp,judged,teambrbr13 (101),YES,1,1013
310248755,101,[UPF] Skynet dos Pampas,190,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Time limit exceeded,0,113
311143756,101,[UnB] Turkeys,191,E,C++11,E.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,410
311509757,101,[USP-São Carlos] Trei Linha,192,D,C++11,D.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,508
311655858,101,[UFCG] Se juntas causa imagina juntas,192,J,C++11,J.cpp,judged,teambrbr61 (101),YES,1,469
311967959,101,[FATEC-São Paulo] TLEfobia,193,C,C++11,main.cpp,judged,teambrbr70 (101),YES,1,225
311991860,101,[UNICAMP] Six Balls,193,J,C++11,j.cpp,judged,teambrbr31 (101),NO - Wrong answer,0,398
312167161,101,[UTFPR-Ponta Grossa] BugBusters,193,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Wrong answer,0,299
312620062,101,[UNIFEI-Itajubá] Nuclear Coders,194,I,C++11,i.cpp,judged,teambrbr72 (101),YES,1,499
312935163,101,[USP] dog hits dog,194,D,C++11,D.cpp,judged,teambrbr69 (101),YES,1,1008
313392764,101,"[USP] ¯\\_( ""/ )_/¯",195,L,C++11,L.cpp,judged,teambrbr44 (101),YES,1,753
314822765,101,[UFRN] Ginga com Tapioca,198,A,C++11,A.cpp,judged,teambrbr48 (101),NO - Time limit exceeded,0,296
316317266,101,[UFPE] ALT,200,G,C++11,g.cpp,judged,teambrbr12 (101),YES,1,834
316387467,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,200,E,Python2,E.py,judged,teambrbr62 (101),NO - Wrong answer,0,76
